evaluation_period,group_type,group_value,model,n,mae,rmse,wape,smape,uncensored_n
2024-06-26 to 2024-07-02,product,638,seasonal_naive,14,0.20999999999999996,0.2645211306709325,0.4049586776859503,0.4146177054246306,11
2024-06-26 to 2024-07-02,product,638,xgb_observed_sales,14,0.2089129539898464,0.24158850918694375,0.4028624457104476,0.42941019616018977,11
2024-06-26 to 2024-07-02,product,638,xgb_stockout_aware,14,0.17784452463899345,0.22700379723400585,0.3429508739594915,0.3769455670318013,11
2024-06-26 to 2024-07-02,product,650,seasonal_naive,14,0.47285714285714286,0.5875129177911143,0.7290748898678414,0.8552875695732839,10
2024-06-26 to 2024-07-02,product,650,xgb_observed_sales,14,0.33903939604759203,0.41208870647358564,0.5227479674742608,0.5898368329287159,10
2024-06-26 to 2024-07-02,product,650,xgb_stockout_aware,14,0.37215717145374827,0.45700629834193773,0.573810616778907,0.610754046302528,10
2024-06-26 to 2024-07-02,product,654,seasonal_naive,14,0.1642857142857143,0.2685942239566167,0.2090909090909091,0.25987358506155495,10
2024-06-26 to 2024-07-02,product,654,xgb_observed_sales,14,0.24617656554494588,0.29858329663486033,0.31331562887538567,0.34967183614230607,10
2024-06-26 to 2024-07-02,product,654,xgb_stockout_aware,14,0.23817177670342585,0.2836042455596183,0.30312771580436015,0.3450003640761184,10
2024-06-26 to 2024-07-02,product,657,seasonal_naive,7,0.6285714285714284,0.7483314773547882,3.6666666666666656,1.4566887361005008,7
2024-06-26 to 2024-07-02,product,657,xgb_observed_sales,7,0.38150485924312044,0.40376422729909234,2.225445012251536,1.2118363602247704,7
2024-06-26 to 2024-07-02,product,657,xgb_stockout_aware,7,0.4356697414602552,0.45722665220556197,2.5414068251848216,1.2757009334866842,7
2024-06-26 to 2024-07-02,product,662,seasonal_naive,7,0.5142857142857143,0.6047431568147635,0.878048780487805,1.2956799813942672,1
2024-06-26 to 2024-07-02,product,662,xgb_observed_sales,7,0.5313045391014644,0.6422665888446649,0.9071053106610368,1.1979348118528057,1
2024-06-26 to 2024-07-02,product,662,xgb_stockout_aware,7,0.545586029120854,0.6484594781363539,0.931488342401458,1.1861063519619344,1
2024-06-26 to 2024-07-02,product,665,seasonal_naive,7,0.1714285714285714,0.1927248223318863,0.33333333333333326,0.36883116883116884,6
2024-06-26 to 2024-07-02,product,665,xgb_observed_sales,7,0.12899777037756782,0.16874331607313112,0.25082899795638186,0.2571864065207225,6
2024-06-26 to 2024-07-02,product,665,xgb_stockout_aware,7,0.10875913671084811,0.1498339129415651,0.21147609915998242,0.20936631311710682,6
2024-06-26 to 2024-07-02,product,666,seasonal_naive,21,0.3904761904761904,0.5255382728122436,0.8817204301075269,0.8133822735326495,10
2024-06-26 to 2024-07-02,product,666,xgb_observed_sales,21,0.2611542957169669,0.3612187995744815,0.5897032483931511,0.6742913854005592,10
2024-06-26 to 2024-07-02,product,666,xgb_stockout_aware,21,0.30406786998112995,0.4102251791971281,0.6866048676993258,0.7051113262500265,10
2024-06-26 to 2024-07-02,product,676,seasonal_naive,14,0.3000000000000001,0.3835920452027873,0.7118644067796611,1.0925824175824177,14
2024-06-26 to 2024-07-02,product,676,xgb_observed_sales,14,0.2960190849644797,0.34954203011448276,0.7024181677123247,0.8846335954731348,14
2024-06-26 to 2024-07-02,product,676,xgb_stockout_aware,14,0.2967146711690085,0.3450785812161946,0.7040687112484947,0.8930393440363248,14
2024-06-26 to 2024-07-02,product,678,seasonal_naive,7,0.35714285714285715,0.39821028185046725,0.4807692307692307,0.6343537414965985,1
2024-06-26 to 2024-07-02,product,678,xgb_observed_sales,7,0.1895786540848868,0.2465321818367937,0.25520203434503996,0.25880030034560514,1
2024-06-26 to 2024-07-02,product,678,xgb_stockout_aware,7,0.19802457690238953,0.2598469739643337,0.26657154583013976,0.27366387987648294,1
2024-06-26 to 2024-07-02,product,683,seasonal_naive,7,0.3714285714285714,0.43424811867344754,0.6666666666666666,1.0944026733500416,4
2024-06-26 to 2024-07-02,product,683,xgb_observed_sales,7,0.35453320656503945,0.3962766312170012,0.6363416528090453,0.9093062996567506,4
2024-06-26 to 2024-07-02,product,683,xgb_stockout_aware,7,0.4584155065672738,0.4904500243176319,0.8227970630694659,1.04140159296521,4
2024-06-26 to 2024-07-02,product,692,seasonal_naive,7,0.51,0.6525663622520372,0.16682242990654203,0.19123647793528176,5
2024-06-26 to 2024-07-02,product,692,xgb_observed_sales,7,0.5461650439671106,0.6108340220680716,0.17865211718550347,0.19206578752579279,5
2024-06-26 to 2024-07-02,product,692,xgb_stockout_aware,7,0.4466263089861187,0.5136277343214979,0.14609271789265565,0.1536436932834171,5
2024-06-26 to 2024-07-02,product,694,seasonal_naive,70,0.79,1.0240675200953724,0.802612481857765,0.896290242851997,50
2024-06-26 to 2024-07-02,product,694,xgb_observed_sales,70,0.4651709176387105,0.6485016483147764,0.47259744897982203,0.6366004516568097,50
2024-06-26 to 2024-07-02,product,694,xgb_stockout_aware,70,0.44918241083621985,0.624967810561266,0.4563536829976109,0.596758731072214,50
2024-06-26 to 2024-07-02,product,696,seasonal_naive,7,0.8428571428571429,1.0656989658033293,1.1132075471698115,1.0472419206409354,5
2024-06-26 to 2024-07-02,product,696,xgb_observed_sales,7,0.5910366364887781,0.778555942885642,0.7806144255512164,0.9120002991084589,5
2024-06-26 to 2024-07-02,product,696,xgb_stockout_aware,7,0.5771388122013636,0.7782447847384716,0.7622588085678388,0.8912291990978308,5
2024-06-26 to 2024-07-02,product,699,seasonal_naive,7,0.1285714285714286,0.18126539343499315,0.2368421052631579,0.2209940435504345,3
2024-06-26 to 2024-07-02,product,699,xgb_observed_sales,7,0.13385679977280754,0.14435212307784911,0.24657831537096128,0.25581187826593915,3
2024-06-26 to 2024-07-02,product,699,xgb_stockout_aware,7,0.1224280561719622,0.13676201834654036,0.22552536663256198,0.24529571971391503,3
2024-06-26 to 2024-07-02,product,704,seasonal_naive,7,0.3,0.4551294949163998,0.39622641509433965,0.4858030858030858,6
2024-06-26 to 2024-07-02,product,704,xgb_observed_sales,7,0.195560348033905,0.2522131033452403,0.25828725212025194,0.25300100024583533,6
2024-06-26 to 2024-07-02,product,704,xgb_stockout_aware,7,0.19088369097028465,0.22632819655659958,0.2521105352437722,0.2514014112550162,6
2024-06-26 to 2024-07-02,product,712,seasonal_naive,7,0.32857142857142857,0.44561354172806344,0.4893617021276596,0.6152806258069415,5
2024-06-26 to 2024-07-02,product,712,xgb_observed_sales,7,0.33874473912375314,0.4113317484441045,0.504513441248143,0.6684562902061809,5
2024-06-26 to 2024-07-02,product,712,xgb_stockout_aware,7,0.32325087359973365,0.41530398204233154,0.4814374713187523,0.5981279969109926,5
2024-06-26 to 2024-07-02,product,716,seasonal_naive,7,0.2571428571428571,0.3703280399090206,0.5294117647058822,0.7698412698412699,4
2024-06-26 to 2024-07-02,product,716,xgb_observed_sales,7,0.2517965052809034,0.30897102459266496,0.5184045696959776,0.5462650253739146,4
2024-06-26 to 2024-07-02,product,716,xgb_stockout_aware,7,0.2448160776070186,0.3193246130795638,0.5040331009556265,0.5069915355167683,4
2024-06-26 to 2024-07-02,product,731,seasonal_naive,7,0.21428571428571425,0.25911938781738647,0.2678571428571428,0.42989708703994417,5
2024-06-26 to 2024-07-02,product,731,xgb_observed_sales,7,0.23030296223504196,0.350974297303558,0.28787870279380245,0.27605464981300676,5
2024-06-26 to 2024-07-02,product,731,xgb_stockout_aware,7,0.22287438426698952,0.32907789940663335,0.27859298033373686,0.26807181362212545,5
2024-06-26 to 2024-07-02,product,740,seasonal_naive,21,0.3904761904761904,0.48107023544236394,0.4338624338624338,0.5066618968676344,7
2024-06-26 to 2024-07-02,product,740,xgb_observed_sales,21,0.24517626819156466,0.3276153680058714,0.27241807576840515,0.27074362827698056,7
2024-06-26 to 2024-07-02,product,740,xgb_stockout_aware,21,0.26543651847612293,0.3353915672951203,0.2949294649734699,0.3098585005685779,7
2024-06-26 to 2024-07-02,product,751,seasonal_naive,14,0.5499999999999999,0.664938235584973,1.0,1.7142857142857142,12
2024-06-26 to 2024-07-02,product,751,xgb_observed_sales,14,0.26306455433368686,0.3111697191540069,0.4782991896976125,0.635969810550696,12
2024-06-26 to 2024-07-02,product,751,xgb_stockout_aware,14,0.29526857222829545,0.3424819095510386,0.5368519495059918,0.6571004866099891,12
2024-06-26 to 2024-07-02,product,755,seasonal_naive,14,0.42142857142857154,0.5175491695067657,0.5130434782608697,0.43961244414660566,14
2024-06-26 to 2024-07-02,product,755,xgb_observed_sales,14,0.19161911862237116,0.22821264287569923,0.23327544875766923,0.2458366216899139,14
2024-06-26 to 2024-07-02,product,755,xgb_stockout_aware,14,0.17945168954985485,0.22980034456095375,0.21846292640851897,0.23173679793233984,14
2024-06-26 to 2024-07-02,product,763,seasonal_naive,7,0.07142857142857147,0.10000000000000002,0.10638297872340431,0.1360544217687075,4
2024-06-26 to 2024-07-02,product,763,xgb_observed_sales,7,0.17362528017589027,0.2238979493424817,0.25859084281515576,0.26445036413182177,4
2024-06-26 to 2024-07-02,product,763,xgb_stockout_aware,7,0.17092412880488808,0.21426714833164756,0.2545678514115355,0.26960020240652177,4
2024-06-26 to 2024-07-02,product,768,seasonal_naive,63,0.5587301587301589,0.7048584232492343,0.6704761904761907,0.9105501555302528,59
2024-06-26 to 2024-07-02,product,768,xgb_observed_sales,63,0.4192024470558243,0.5598156276766872,0.5030429364669892,0.6402625662462242,59
2024-06-26 to 2024-07-02,product,768,xgb_stockout_aware,63,0.40170198508671356,0.5419000450626639,0.48204238210405626,0.6074560660429242,59
2024-06-26 to 2024-07-02,product,775,seasonal_naive,14,0.6071428571428571,0.8215838362577491,0.779816513761468,0.9748545186253751,2
2024-06-26 to 2024-07-02,product,775,xgb_observed_sales,14,0.547046047449112,0.6450166516389734,0.7026279508520705,0.9205749066082773,2
2024-06-26 to 2024-07-02,product,775,xgb_stockout_aware,14,0.5992796012333461,0.7307843956210406,0.769716919015307,0.8878261870137395,2
2024-06-26 to 2024-07-02,product,776,seasonal_naive,42,0.2952380952380953,0.36514837167011077,0.7798742138364781,1.1098519205662063,30
2024-06-26 to 2024-07-02,product,776,xgb_observed_sales,42,0.26399206076526927,0.3524735509487533,0.697337519002598,0.9667059488444255,30
2024-06-26 to 2024-07-02,product,776,xgb_stockout_aware,42,0.2500074776155608,0.3382824620305292,0.6603971106826134,0.8432031074159266,30
2024-06-26 to 2024-07-02,product,777,seasonal_naive,7,0.34285714285714286,0.4629100498862757,0.5333333333333333,0.6149659863945578,4
2024-06-26 to 2024-07-02,product,777,xgb_observed_sales,7,0.4111082383564539,0.4900922232370765,0.6395017041100394,0.7251834065015911,4
2024-06-26 to 2024-07-02,product,777,xgb_stockout_aware,7,0.5172404016767229,0.5957596030528812,0.8045961803860133,0.8114088595461828,4
2024-06-26 to 2024-07-02,product,786,seasonal_naive,7,0.29142857142857137,0.31112698372208086,0.7034482758620688,0.8089639683624644,5
2024-06-26 to 2024-07-02,product,786,xgb_observed_sales,7,0.23346346787043976,0.26160971752933093,0.5635325086527857,0.7265403160528275,5
2024-06-26 to 2024-07-02,product,786,xgb_stockout_aware,7,0.20395463875361847,0.2389631433885733,0.49230430043976875,0.6278011989777967,5
2024-06-26 to 2024-07-02,product,791,seasonal_naive,7,0.12428571428571429,0.15311060427957676,0.725,0.9213337326544873,4
2024-06-26 to 2024-07-02,product,791,xgb_observed_sales,7,0.1626880620207105,0.17572504006300568,0.9490136951208114,0.7774830296148442,4
2024-06-26 to 2024-07-02,product,791,xgb_stockout_aware,7,0.10022861872400557,0.11514359804523322,0.5846669425566992,0.596960627620665,4
2024-06-26 to 2024-07-02,product,792,seasonal_naive,7,0.3742857142857143,0.5045507195232494,0.9424460431654675,0.49780304988369084,3
2024-06-26 to 2024-07-02,product,792,xgb_observed_sales,7,0.21635159441402976,0.27021327924936683,0.5447702017619455,0.48080353348030996,3
2024-06-26 to 2024-07-02,product,792,xgb_stockout_aware,7,0.1716332335131509,0.2256121055177144,0.4321700124431857,0.4202498309717539,3
2024-06-26 to 2024-07-02,product,802,seasonal_naive,287,0.6180139372822301,0.8800730489161519,1.8835085483699696,1.2432546554403319,228
2024-06-26 to 2024-07-02,product,802,xgb_observed_sales,287,0.2424134079591397,0.33894820431270595,0.7387984292691206,0.942866083890827,228
2024-06-26 to 2024-07-02,product,802,xgb_stockout_aware,287,0.25006056433222307,0.3612086968958801,0.7621045127253692,0.9909129072905469,228
2024-06-26 to 2024-07-02,product,807,seasonal_naive,7,0.5571428571428572,0.8008923594519873,0.7959183673469387,1.1090909090909091,5
2024-06-26 to 2024-07-02,product,807,xgb_observed_sales,7,0.4995396392686026,0.6167611077945727,0.7136280560980037,0.7984604578878914,5
2024-06-26 to 2024-07-02,product,807,xgb_stockout_aware,7,0.4485875240394047,0.5918251680858677,0.6408393200562924,0.7236448880038545,5
2024-06-26 to 2024-07-02,product,820,seasonal_naive,7,0.5571428571428572,0.6403124237432849,0.9512195121951221,1.1588744588744588,4
2024-06-26 to 2024-07-02,product,820,xgb_observed_sales,7,0.36399917176791596,0.4261538691012498,0.6214620005793687,1.0454065810766737,4
2024-06-26 to 2024-07-02,product,820,xgb_stockout_aware,7,0.3648077300616673,0.4186694245450356,0.6228424659589441,1.0633422049999048,4
2024-06-26 to 2024-07-02,product,830,seasonal_naive,14,0.27142857142857146,0.34641016151377546,0.7450980392156864,1.2140589569160998,13
2024-06-26 to 2024-07-02,product,830,xgb_observed_sales,14,0.34315991103649146,0.3849560634840158,0.9420075989237021,0.9101382714770061,13
2024-06-26 to 2024-07-02,product,830,xgb_stockout_aware,14,0.31773381701537545,0.35916088321691986,0.8722104780814229,0.9053322893527801,13
2024-06-26 to 2024-07-02,product,832,seasonal_naive,7,0.6857142857142857,0.8652002245558126,0.6000000000000001,0.6366552987242642,7
2024-06-26 to 2024-07-02,product,832,xgb_observed_sales,7,0.3581711445535932,0.48168486608845995,0.31339975148439414,0.35037676687108427,7
2024-06-26 to 2024-07-02,product,832,xgb_stockout_aware,7,0.28493500266756333,0.3787490052858712,0.24931812733411793,0.2915213037122008,7
2024-06-26 to 2024-07-02,product,834,seasonal_naive,84,1.0809523809523807,1.3316656236958784,0.9180990899898887,0.6440399486011744,84
2024-06-26 to 2024-07-02,product,834,xgb_observed_sales,84,0.6716693716389793,0.7899005323351014,0.570477524951206,0.4944118939957233,84
2024-06-26 to 2024-07-02,product,834,xgb_stockout_aware,84,0.7990339167061307,0.9629473408028936,0.6786536805188572,0.5410539709601695,84
2024-06-26 to 2024-07-02,product,835,seasonal_naive,238,0.6596638655462185,0.8550394359178937,0.47720364741641336,0.5456775950855469,230
2024-06-26 to 2024-07-02,product,835,xgb_observed_sales,238,0.46563373596227475,0.6163317029202873,0.33684142601526257,0.40586532304470113,230
2024-06-26 to 2024-07-02,product,835,xgb_stockout_aware,238,0.47689503233472835,0.6187862429420046,0.3449878957315056,0.4131025345001106,230
2024-06-26 to 2024-07-02,product,836,seasonal_naive,91,0.37032967032967035,0.47682558379625295,0.7910798122065726,0.8415624960636291,90
2024-06-26 to 2024-07-02,product,836,xgb_observed_sales,91,0.2664559578502571,0.3221784279909788,0.5691899569101735,0.608414859564457,90
2024-06-26 to 2024-07-02,product,836,xgb_stockout_aware,91,0.2654889288839403,0.3249302879110207,0.5671242377567738,0.6077509933830197,90
2024-06-26 to 2024-07-02,product,856,seasonal_naive,28,0.44642857142857145,0.5634713834792322,0.992063492063492,1.2440289034273995,28
2024-06-26 to 2024-07-02,product,856,xgb_observed_sales,28,0.2669413177562611,0.30855131875826697,0.5932029283472469,0.9332537299738093,28
2024-06-26 to 2024-07-02,product,856,xgb_stockout_aware,28,0.27427721976169517,0.3250607614858622,0.6095049328037669,0.9854826042916002,28
2024-06-26 to 2024-07-02,product,857,seasonal_naive,14,0.21428571428571433,0.2751622897751175,0.5660377358490567,0.7454442383013812,10
2024-06-26 to 2024-07-02,product,857,xgb_observed_sales,14,0.14207843872053283,0.1882097856725303,0.3753015362429169,0.407718325556177,10
2024-06-26 to 2024-07-02,product,857,xgb_stockout_aware,14,0.1561058195573943,0.20141186671954878,0.41235499505726797,0.4019845834609404,10
2024-06-26 to 2024-07-02,product,860,seasonal_naive,21,0.3190476190476191,0.5241773600241666,1.046875,1.380952380952381,4
2024-06-26 to 2024-07-02,product,860,xgb_observed_sales,21,0.8841105652706964,1.3265999001995634,2.9009877922944725,1.4495520225829615,4
2024-06-26 to 2024-07-02,product,860,xgb_stockout_aware,21,0.7175489906044232,0.8990171527630255,2.3544576254207636,1.4156457190282024,4
2024-06-26 to 2024-07-02,product,861,seasonal_naive,21,0.3190476190476191,0.530498417932204,0.9852941176470589,1.1941391941391941,4
2024-06-26 to 2024-07-02,product,861,xgb_observed_sales,21,0.6977642055068698,1.0095479130279976,2.1548600464182743,1.3918239874061438,4
2024-06-26 to 2024-07-02,product,861,xgb_stockout_aware,21,0.5360209726151965,0.715707593502754,1.6553588860175188,1.3565287643597304,4
2024-06-26 to 2024-07-02,product,862,seasonal_naive,7,0.29999999999999993,0.36449573777637356,1.4999999999999998,1.142857142857143,7
2024-06-26 to 2024-07-02,product,862,xgb_observed_sales,7,0.12843903082289868,0.15984116367421847,0.6421951541144933,1.311613595583689,7
2024-06-26 to 2024-07-02,product,862,xgb_stockout_aware,7,0.1422032401497875,0.19388138695776125,0.7110162007489376,0.9895583051649195,7
2024-06-26 to 2024-07-02,product,864,seasonal_naive,7,0.9785714285714286,1.185827017016274,0.9716312056737589,1.3658780494223532,4
2024-06-26 to 2024-07-02,product,864,xgb_observed_sales,7,0.6889510465519768,0.834739862302854,0.6840648689168565,1.0863050530177942,4
2024-06-26 to 2024-07-02,product,864,xgb_stockout_aware,7,0.7325732401439121,0.814724823186472,0.7273776852492745,0.9615288864191155,4
